Id,Deleted,CreatedBy_FK,Created,ModifiedBy_FK,Modified,IsSupplier,IsCustomer,Locked,Archived,PrintReport_FK,ApproveUntil,Approved,ApprovedBy_FK,Name,Description,Type_FK,Parent_FK,DefaultLanguage_FK,BillingAddressStreet,BillingAddressCity,BillingAddressState_FK,BillingAddressPostalCode,BillingAddressCountry_FK,ShippingAddressStreet,ShippingAddressCity,ShippingAddressState_FK,ShippingAddressPostalCode,ShippingAddressCountry_FK,EmailInvoicing,Email1,Website,Skype,Phone,Mobile,Fax,Currency_FK,CreditRating_FK,IgnoreISIR,PaymentMethod_FK,RegNumber,VATNumber,SendMailEnabled,CallEnabled,SendNoticeOfLatePayment,FirstName,MiddleName,LastName,Title,Suffix,JobTitle,Department,ReportsTo_FK,Office,Profession,Anniversary,Birthday,Gender_FK,Salutation_FK,SalutationText,IsDefault,Industry_FK,AnnualRevenue_FK,AnnualRevenueBaseCurrency_FK,Ownership,Employees_FK,SicCode,PersonalDataAgreement,BusinessFocus_FK,Inactive,LeadSource,QueueOrder,PersonalIdentificationNumber,CaptionSort,ProductSellingPrice_FK,InvoiceDueDays,ConcatenatedDddress,Status_FK,DataboxId,EstabDate,TurnoverLowerBound,TurnoverUpperBound,BusinessEntry,IsVatpayer,VatRegistrationType,IsUnreliableVatpayer,UnreliableVatpayerSince,VzpDebt,BillingAddressGps,OwningType,LegalForm,StatusForm,Profit,Ebidta,BankAccountsBalance,BusinessPremisesCount,ActiveLicensesCount,TitleType_FK,SuffixType_FK,RegNumber_SK,GdprLegalReasonEndDate,c_AdjusterUserID,c_PreferredContactMethod,c_InvolvedId,MainProjection_FK,c_BulkEmails,c_NAVNumber,c_BDM,c_Region,c_Industry,c_NAVContactNumber,c_Buyer,c_BuyerInceptionDate,c_BuyerLatestDate,c_SBU,Image_FK,CaptionDisplay,TaxNumber,AresSyncEnabled,MasterParent_FK,SendContactEmailWishBirthday,SendContactEmailWishAnniversary,BusinessUnit_FK,BillingAddressRuian,ShippingAddressRuian,ShippingAddressGps,c_SourceTable,c_SourceTableId,c_SBU_enum_FK,c_Industry_Enum_FK,c_Region_Enum_FK,c_isEmployee,c_isEngineer,c_EmployeeNumber,c_NavAddressStreet,c_NavAddressStreet2,c_NavAddressCity,c_NavAddressState_FK,c_NavAddressZip,c_NavAddressCountry_FK,Ext_ID,Ext_Source,c_EmployeeNumberString,c_NAVEmployeeNumber,c_NavPhoneNumber,c_NavFaxNumber,c_NavEmail,c_NavEmail2,c_BillingAddressStreet2,c_NavAddressState,c_AlternateName,MainRecordAfterMerge_ID,c_ShippingAddressStreet2,CreditCheckMainStatus_FK,Signature_FK,c_MergedIDs,c_hasRecentActivity,
14881,0,0,42:00.0,19,41:46.0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,HANOVER,NULL,NULL,12581,NULL,808 N Highlander Way,Howell,1184,48843,NULL,NULL,NULL,1184,NULL,NULL,NULL,NULL,http://www.hanover.com,NULL,(800) 388-4300 XT 4793,800-388-1300,517-540-0166,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,HANOVER,NULL,NULL,"808 N Highlander Way,Howell,Michigan",96197,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,31788,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HANOVER,NULL,0,NULL,0,0,1,NULL,NULL,NULL,JimsCRMcustomer,14312,NULL,NULL,NULL,0,0,NULL,808 N HIGHLANDER WAY,,HOWELL,NULL,48843,NULL,NULL,NULL,NULL,NULL,,,,NULL,,MI,NULL,14881,,NULL,NULL,NULL,0,
15249,0,0,45:00.0,0,53:05.0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,PEOPLE'S TRUST INSURANCE CO,NULL,NULL,1376,NULL,18 People's Trust Insurance,Deerfield Beach,1159,33441,NULL,NULL,NULL,1159,NULL,NULL,NULL,NULL,http://www.peoplestrustinsurance.com,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,PEOPLE'S TRUST INSURANCE CO,NULL,NULL,"18 People's Trust Insurance,Deerfield Beach,Florida",96197,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PEOPLE'S TRUST INSURANCE CO,NULL,0,NULL,0,0,1,NULL,NULL,NULL,JimsCRMcustomer,14680,NULL,NULL,NULL,0,0,NULL,18 PEOPLE'S TRUST WAY,,DEERFIELD BEACH,NULL,33441,NULL,NULL,NULL,NULL,NULL,888-524-6003,,,NULL,,FL,NULL,15249,,NULL,NULL,NULL,0,
15762,0,0,00:42.0,19,21:47.0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,AIG,NULL,NULL,10448,NULL,19837 Oakshire Dr,Edmond,1205,73012,NULL,NULL,NULL,1205,NULL,NULL,NULL,NULL,http://aig.com,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,AIG,NULL,NULL,"19837 Oakshire Dr,Edmond,Oklahoma",96197,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38599,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIG,NULL,0,NULL,0,0,1,NULL,NULL,NULL,JimsCRMcustomer,15193,NULL,NULL,NULL,0,0,NULL,19837 OAKSHIRE DR,,EDMOND,NULL,73012,NULL,NULL,NULL,NULL,NULL,,,,NULL,,OK,NULL,15762,,NULL,NULL,NULL,0,
15780,0,0,13:48.0,19,21:54.0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,AIG,NULL,NULL,10448,NULL,"222 SW Columbia Blvd., Suite 700",Portland,1208,97201,NULL,"222 SW Columbia Blvd., Suite 700",Portland,1208,97201,NULL,NULL,NULL,http://aig.com,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,AIG,NULL,NULL,"222 SW Columbia Blvd., Suite 700,Portland,Oregon",96197,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,11593,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIG,NULL,0,NULL,0,0,1,NULL,NULL,NULL,JimsCRMcustomer,15211,NULL,NULL,NULL,0,0,NULL,222 SW COLUMBIA  STE 700,,PORTLAND,NULL,97201,NULL,NULL,NULL,NULL,NULL,,,,dawn.patz@aig.com,,OR,NULL,15780,,NULL,NULL,NULL,0,
16702,0,0,40:06.0,0,50:31.0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,ENGLE MARTIN & ASSOCIATES,NULL,NULL,1718,NULL,1600 Wilson Blvd Ste 640,Arlington,1229,22209,NULL,NULL,NULL,1229,NULL,NULL,NULL,NULL,http://www.englemartin.com,NULL,NULL,NULL,202-299-1166,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ENGLE MARTIN & ASSOCIATES,NULL,NULL,"1600 Wilson Blvd Ste 640,Arlington,Virginia",96197,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ENGLE MARTIN & ASSOCIATES,NULL,0,NULL,0,0,1,NULL,NULL,NULL,JimsCRMcustomer,16133,NULL,NULL,NULL,0,0,NULL,1600 WILSON BLVD,,ARLINGTON,NULL,22209,NULL,NULL,NULL,NULL,NULL,202-299-1165,,,NULL,,VA,NULL,16702,,NULL,NULL,NULL,0,
17056,0,0,57:49.0,0,48:27.0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,TRAVELERS INSURANCE,NULL,NULL,11588,NULL,90 S Woods Ct,Jasper,1160,30143,NULL,90 S Woods Ct,Jasper,1160,30143,NULL,NULL,NULL,http://www.travelers.com,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,TRAVELERS INSURANCE,NULL,NULL,"90 S Woods Ct,Jasper,Georgia",96197,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,16778,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRAVELERS INSURANCE,NULL,0,NULL,0,0,1,NULL,NULL,NULL,JimsCRMcustomer,16487,NULL,NULL,NULL,0,0,NULL,4400 N POINT PKWY,,ALPHARETTA,NULL,30022,NULL,NULL,NULL,NULL,NULL,,,,,,GA,NULL,17056,,NULL,NULL,NULL,0,
128726,0,0,32:43.4,0,32:43.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,MARIPOSA INSURANCE SERVICES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,MARIPOSA INSURANCE SERVICES,NULL,NULL,"PO BOX 2588,WHITEHOUSE",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,20616,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MARIPOSA INSURANCE SERVICES,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,PO BOX 2588,,WHITEHOUSE,NULL,43571,NULL,NULL,Haag$Job,NULL,NULL,419-861-2557,,,,,OH,NULL,128726,,NULL,NULL,NULL,0,
131646,0,0,32:43.4,0,32:43.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,ATTORNEY & COUNSELOR AT LAW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ATTORNEY & COUNSELOR AT LAW,NULL,NULL,"495 N KELLER RD STE 510,MAITLAND",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,22349,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ATTORNEY & COUNSELOR AT LAW,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,495 N KELLER RD STE 510,,MAITLAND,NULL,32751-8655,NULL,NULL,Haag$Job,NULL,NULL,407-660-6568,407-659-0202,,,,FL,NULL,131646,,NULL,NULL,NULL,0,
133273,0,0,32:43.4,0,32:43.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,AMCAT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,AMCAT,NULL,NULL,"625 NE 16TH ST,OKLAHOMA CITY",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,9877,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AMCAT,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,625 NE 16TH ST, ,OKLAHOMA CITY,NULL,73104,NULL,NULL,Haag$Job,NULL,NULL,972-304-1433,,,,,OK,NULL,133273,,NULL,NULL,NULL,0,
134988,0,0,32:43.4,0,32:43.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,CUNNINGHAM LINDSEY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,CUNNINGHAM LINDSEY,NULL,NULL,"PO BOX 95066,LAS VEGAS",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,9321,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CUNNINGHAM LINDSEY,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,PO BOX 95066,,LAS VEGAS,NULL,89193,NULL,NULL,Haag$Job,NULL,NULL,702-737-1032,702-737-1163,,mlindsay@cl-na.com,,NV,NULL,134988,,NULL,NULL,NULL,0,
135668,0,0,32:43.4,0,32:43.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,CUNNINGHAM LINDSEY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,CUNNINGHAM LINDSEY,NULL,NULL,"555 MARRIOTT DR #120,NASHVILLE",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,3556,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CUNNINGHAM LINDSEY,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,555 MARRIOTT DR #120,,NASHVILLE,NULL,37214,NULL,NULL,Haag$Job,NULL,NULL,615-231-6688,615-231-6699,,rsharp@cl-na.com,,TN,NULL,135668,,NULL,NULL,NULL,0,
137270,0,0,32:43.4,0,32:43.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,FRONTIER ADJUSTERS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FRONTIER ADJUSTERS,NULL,NULL,"PO BOX 2687,CONROE",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,6916,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FRONTIER ADJUSTERS,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,PO BOX 2687,,CONROE,NULL,77305,NULL,NULL,Haag$Job,NULL,NULL,936-539-2600,936-539-3201,,,,TX,NULL,137270,,NULL,NULL,NULL,0,
137533,0,0,32:43.4,0,32:43.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,ARCH INTERMEDIARIES/CERTAIN UNDERWRITERS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ARCH INTERMEDIARIES/CERTAIN UNDERWRITERS,NULL,NULL,"@ LLOYD'S OF LONDON 81 GRACE CHURCH ST,LONDON  ENGLAND",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,22448,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ARCH INTERMEDIARIES/CERTAIN UNDERWRITERS,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,@ LLOYD'S OF LONDON,81 GRACE CHURCH ST,LONDON  ENGLAND,NULL,EC3V 0AU,NULL,NULL,Haag$Job,NULL,NULL,020-7398-4350,020-7398-4351,,lee.abraham@archint.co.uk,,UK,NULL,137533,,NULL,NULL,NULL,0,
137621,0,0,32:43.4,0,32:43.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,ALLSTATE INSURANCE CO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ALLSTATE INSURANCE CO,NULL,NULL,"22635 LORRAINE CT,RICHTON PARK",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,13736,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ALLSTATE INSURANCE CO,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,22635 LORRAINE CT,,RICHTON PARK,NULL,60471,NULL,NULL,Haag$Job,NULL,NULL,,,,,,IL,NULL,137621,,NULL,NULL,NULL,0,
137713,0,0,32:43.4,0,32:43.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,HANOVER INSURANCE COMPANY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,HANOVER INSURANCE COMPANY,NULL,NULL,"14524 CANTRELL RD  STE 140-121,LITTLE ROCK",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,8872,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HANOVER INSURANCE COMPANY,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,14524 CANTRELL RD  STE 140-121,,LITTLE ROCK,NULL,72223,NULL,NULL,Haag$Job,NULL,NULL, ,508-635-0363,,,,AR,NULL,137713,,NULL,NULL,NULL,0,
137878,0,0,32:43.4,0,32:43.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,CUNNINGHAM LINDSEY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,CUNNINGHAM LINDSEY,NULL,NULL,"13808 LAKEPOINT CIRCLE STE 202,LOUISVILLE",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,9444,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CUNNINGHAM LINDSEY,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,13808 LAKEPOINT CIRCLE,STE 202,LOUISVILLE,NULL,40223,NULL,NULL,Haag$Job,NULL,NULL,502-423-7660,502-425-9372,,BFERGUSON@CL-NA.COM,,KY,NULL,137878,,NULL,NULL,NULL,0,
142650,0,0,32:43.4,0,32:43.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,TOWER HILL CLAIMS SERVICE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,TOWER HILL CLAIMS SERVICE,NULL,NULL,"PO BOX 147018,GAINESVILLE",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,16139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TOWER HILL CLAIMS SERVICE,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,PO BOX 142230,,GAINESVILLE,NULL,32614-2230,NULL,NULL,Haag$Job,NULL,NULL,352-332-8800,352-332-7999,,claims@thig.com,,FL,NULL,142650,,NULL,NULL,NULL,0,
145177,0,0,32:43.4,0,32:43.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,ADKERSON HAUDER & BENZNEY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ADKERSON HAUDER & BENZNEY,NULL,NULL,"2001 BRYAN ST  STE 1400,DALLAS",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,15167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ADKERSON HAUDER & BENZNEY,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2001 BRYAN ST  STE 1400,,DALLAS,NULL,75201,NULL,NULL,Haag$Job,NULL,NULL,,,,JEFF@AHBLAW.NET,,TX,NULL,145177,,NULL,NULL,NULL,0,
145478,0,0,32:43.4,0,32:43.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,SEDGWICK CMS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,SEDGWICK CMS,NULL,NULL,"PO BOX 631670,IRVING",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,19642,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SEDGWICK CMS,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,PO BOX 631670,,IRVING,NULL,75063-0027,NULL,NULL,Haag$Job,NULL,NULL,888-656-0888,469-524-4434,,,,TX,NULL,145478,,NULL,NULL,NULL,0,
